table_schema,table_name,column_name,data_type
dbt-cchia,pro_referral_features_inference,rv_int_days_since_last_reference,bigint
dbt-cchia,pro_referral_features_inference,rv_int_references_added_l30d,bigint
dbt-cchia,pro_referral_features_inference,rv_int_references_added_l90d,bigint
dbt-cchia,pro_referral_features_inference,b_has_references,integer
dbt-cchia,pro_referral_features_inference,b_has_strong_reference_network,integer
dbt-cchia,pro_referral_features_inference,b_has_high_quality_references,integer
dbt-cchia,pro_referral_features_inference,b_recent_reference_activity,integer
dbt-cchia,pro_referral_features_inference,b_is_reference_signup,integer
dbt-cchia,pro_referral_features_inference,mc_str_acquisition_type,character varying
dbt-cchia,pro_referral_features_inference,rv_float_referrer_quality_score,numeric
dbt-cchia,pro_referral_features_inference,rv_float_referrer_avg_rating,double precision
dbt-cchia,pro_referral_features_inference,rv_int_referrer_n_filled_shifts,bigint
dbt-cchia,pro_referral_features_inference,rv_int_referrers_time_tenure_days,bigint
dbt-cchia,pro_referral_features_inference,rv_int_referrer_referrees_n_filled_shifts,bigint
dbt-cchia,pro_referral_features_inference,rv_float_referrer_referrees_avg_rating,double precision
dbt-cchia,pro_referral_features_inference,rv_int_referrer_referrees_n_pos_rated_shifts,bigint
dbt-cchia,pro_referral_features_inference,rv_int_referrer_referrees_n_neg_rated_shifts,bigint
dbt-cchia,pro_referral_features_inference,rv_float_referrer_avg_rating_duplicate,double precision
dbt-cchia,pro_referral_features_inference,rv_float_referrer_referrees_avg_rating_duplicate,double precision
dbt-cchia,pro_referral_features_inference,rv_float_reference_completeness_rate,double precision
dbt-cchia,pro_referral_features_inference,rv_float_high_quality_reference_rate,double precision
dbt-cchia,pro_referral_features_inference,rv_float_overall_referral_network_score,numeric
dbt-cchia,pro_resume_features_inference,id_worker_id,integer
dbt-cchia,pro_resume_features_inference,ts_ds,date
dbt-cchia,pro_resume_features_inference,rv_int_resume_text_len,integer
dbt-cchia,pro_resume_features_inference,rv_float_resume_professionalism_ai_rating,double precision
dbt-cchia,pro_resume_features_inference,mc_str_rating_type,character varying
dbt-cchia,pro_resume_features_inference,b_has_resume_text,integer
dbt-cchia,pro_resume_features_inference,b_has_substantial_resume,integer
dbt-cchia,pro_resume_features_inference,b_has_detailed_resume,integer
dbt-cchia,pro_resume_features_inference,ts_resume_created_at,timestamp without time zone
dbt-cchia,pro_resume_features_inference,ts_resume_updated_at,timestamp without time zone
dbt-cchia,pro_resume_features_inference,ts_ai_evaluation_created_at,timestamp without time zone
dbt-cchia,pro_resume_features_inference,rv_int_days_since_resume_created,bigint
dbt-cchia,pro_resume_features_inference,rv_int_days_since_resume_updated,bigint
dbt-cchia,pro_resume_features_inference,rv_int_days_since_ai_evaluation,bigint
dbt-cchia,pro_resume_features_inference,b_resume_updated_recently,integer
dbt-cchia,pro_resume_features_inference,b_resume_updated_l90d,integer
dbt-cchia,pro_resume_features_inference,b_ai_evaluation_recent,integer
dbt-cchia,pro_shift_features_inference,id_shift_id,integer
dbt-cchia,pro_shift_features_inference,id_shift_group_id,integer
dbt-cchia,pro_shift_features_inference,id_worker_id,integer
dbt-cchia,pro_shift_features_inference,id_business_id,integer
dbt-cchia,pro_shift_features_inference,id_position_id,integer
dbt-cchia,pro_shift_features_inference,id_company_id,integer
dbt-cchia,pro_shift_features_inference,ts_ds,date
dbt-cchia,pro_shift_features_inference,b_is_filled,integer
dbt-cchia,pro_shift_features_inference,b_is_cancelled,smallint
dbt-cchia,pro_shift_features_inference,ts_shift_group_starts_at,timestamp without time zone
dbt-cchia,pro_shift_features_inference,ts_shift_group_ends_at,timestamp without time zone
dbt-cchia,pro_shift_features_inference,rv_int_shift_duration_hours,bigint
dbt-cchia,pro_shift_features_inference,rv_float_rating_by_business,integer
dbt-cchia,pro_shift_features_inference,rv_float_rating_by_worker,integer
dbt-cchia,pro_shift_features_inference,b_has_business_rating,integer
dbt-cchia,pro_shift_features_inference,b_has_worker_rating,integer
dbt-cchia,pro_shift_features_inference,rv_float_business_rate_usd,numeric
dbt-cchia,pro_shift_features_inference,rv_float_worker_rate_usd,numeric
dbt-cchia,pro_shift_features_inference,rv_int_day_of_week,integer
dbt-cchia,pro_shift_features_inference,rv_int_hour_of_day,integer
dbt-cchia,pro_shift_features_inference,b_is_weekend,integer
dbt-cchia,pro_shift_features_inference,b_is_daytime,integer
dbt-cchia,pro_shift_features_inference,b_has_shift_group,integer
dbt-cchia,pro_shift_features_inference,b_has_excellent_business_rating,integer
dbt-cchia,pro_shift_features_inference,b_has_excellent_worker_rating,integer
dbt-cchia,pro_shift_features_inference,b_has_good_business_rating,integer
dbt-cchia,pro_shift_features_inference,b_has_good_worker_rating,integer
dbt-cchia,pro_shift_features_inference,b_is_morning_shift,integer
dbt-cchia,pro_shift_features_inference,b_is_afternoon_shift,integer
dbt-cchia,pro_shift_features_inference,b_is_evening_night_shift,integer
dbt-cchia,pro_shift_features_inference,b_is_short_shift,integer
dbt-cchia,pro_shift_features_inference,b_is_regular_shift,integer
dbt-cchia,pro_shift_features_inference,b_is_long_shift,integer
dbt-cchia,pro_shift_features_inference,b_is_shift_lead,smallint
dbt-cchia,pro_shift_features_inference,rv_int_days_between_shift_and_worker_assigned,bigint
dbt-cchia,pro_shift_features_inference,rv_float_booking_applicant_rate_usd,numeric
dbt-cchia,pro_shift_features_inference,rv_float_current_applicant_rate_usd,numeric
dbt-cchia,pro_shift_features_inference,rv_float_pro_booking_rate_shift_earning,numeric
dbt-cchia,pro_shift_features_inference,rv_float_pro_current_rate_shift_earning,numeric
dbt-cchia,pro_shift_features_inference,b_is_background_check_required,smallint
dbt-cchia,pro_shift_features_inference,b_is_break_paid,smallint
dbt-cchia,pro_shift_features_inference,b_is_free_food_provided,smallint
dbt-cchia,pro_shift_features_inference,b_is_long_term_shift,smallint
dbt-cchia,pro_shift_features_inference,b_is_w2_required,smallint
dbt-cchia,pro_shift_features_inference,b_is_parking_available,integer
dbt-cchia,pro_shift_features_inference,mc_str_local_day_of_week,integer
dbt-cchia,pro_shift_features_inference,mc_str_local_start_hour,integer
dbt-cchia,pro_shift_features_inference,ts_local_starts_at,timestamp without time zone
dbt-cchia,pro_shift_features_inference,id_original_shift_group_id,integer
dbt-cchia,pro_shift_features_inference,rv_int_break_length,integer
dbt-cchia,pro_shift_features_inference,ts_event_created_at,timestamp without time zone
dbt-cchia,pro_shift_features_inference,ts_event_recorded_at,timestamp without time zone
dbt-cchia,pro_shift_features_inference,mc_str_event,integer
dbt-cchia,pro_shift_features_inference,rv_float_original_shift_duration_hours,numeric
dbt-cchia,pro_shift_features_inference,rv_float_original_total_shift_amount,numeric
dbt-cchia,pro_shift_features_inference,rv_float_shift_booking_fee,numeric
dbt-cchia,pro_shift_outcome_features_inference,id_worker_id,integer
dbt-cchia,pro_shift_outcome_features_inference,ts_ds,date
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_shifts,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_non_urgent_defect,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_urgent_defect_auto_cancel,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_urgent_defect,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_business_cancelled,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_other_urgent_defect,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_assigned_shifts,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_barback,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_bartender,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_brand_ambassador,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_busser,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_concession__stand_worker,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_counter_staff__cashier,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_custodial,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_dishwasher,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_event_server,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_event_setup_and_takedown,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_food_service_worker,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_forklift_driver,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_general_labor,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_housekeeper,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_housekeeping_assistant,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_line_cook,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_merchandiser,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_onsite_captain,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_prep_cook,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_runner,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_supervisor,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_vip_event_server,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_warehouse_admin,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_warehouse_associate_entry_level,bigint
dbt-cchia,pro_shift_outcome_features_inference,rv_int_n_filled_warehouse_associate_intermediate,bigint
dbt-cchia,pro_skill_vector_features_inference,id_worker_id,integer
dbt-cchia,pro_skill_vector_features_inference,ts_ds,date
dbt-cchia,pro_skill_vector_features_inference,mt_level_vector_str,character varying
dbt-cchia,pro_skill_vector_features_inference,mt_confidence_level_vector_str,character varying
dbt-cchia,pro_skill_vector_features_inference,mt_source_vector_str,character varying
dbt-cchia,pro_ticket_features_inference,id_worker_id,integer
dbt-cchia,pro_ticket_features_inference,ts_ds,date
dbt-cchia,pro_ticket_features_inference,rv_int_n_pro_tickets,bigint
dbt-cchia,pro_time_features_inference,id_worker_id,integer
dbt-cchia,pro_time_features_inference,id_business_id,integer
dbt-cchia,pro_time_features_inference,ts_ds,date
dbt-cchia,pro_time_features_inference,mc_str_business_region,integer
dbt-cchia,pro_time_features_inference,rv_int_future_worker_assignments,bigint
dbt-cchia,pro_time_features_inference,rv_int_future_worker_unassignments,bigint
dbt-cchia,pro_time_features_inference,rv_int_future_business_cancellations,bigint
dbt-cchia,pro_time_features_inference,rv_int_future_auto_cancellations,bigint
dbt-cchia,pro_time_features_inference,rv_int_future_worker_cancellations,bigint
dbt-cchia,pro_time_features_inference,rv_int_future_excuse_cancellations,bigint
dbt-cchia,pro_time_features_inference,rv_int_future_shift_leads,bigint
dbt-cchia,pro_time_features_inference,rv_int_future_running_assigneds_with_business,bigint
dbt-cchia,pro_time_features_inference,rv_int_future_running_unassigneds_with_business,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_worker_assigneds,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_worker_unassigneds,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_business_cancels,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_no_shows,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_no_shows_corrected,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_auto_cancels,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_worker_cancels,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_excuse_cancels,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_minor_tardies,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_major_tardies,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_shift_leads,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_assigneds_with_business,bigint
dbt-cchia,pro_time_features_inference,rv_int_historical_running_unassigneds_with_business,bigint
dbt-cchia,pro_time_features_inference,rv_float_historical_assignment_reliability,double precision
dbt-cchia,pro_time_features_inference,rv_float_historical_no_show_rate,double precision
dbt-cchia,pro_time_features_inference,rv_float_historical_cancellation_rate,double precision
dbt-cchia,pro_time_features_inference,rv_float_historical_tardiness_rate,double precision
dbt-cchia,shift_benefits_features_inference,id_shift_id,integer
dbt-cchia,shift_benefits_features_inference,ts_ds,date
dbt-cchia,shift_benefits_features_inference,id_business_id,integer
dbt-cchia,shift_benefits_features_inference,id_company_id,integer
dbt-cchia,shift_benefits_features_inference,b_has_free_meals,smallint
dbt-cchia,shift_benefits_features_inference,b_has_parking,integer
dbt-cchia,shift_benefits_features_inference,b_is_flexible_time_task,smallint
dbt-cchia,shift_core_features_inference,id_shift_id,integer
dbt-cchia,shift_core_features_inference,id_shift_group_id,integer
dbt-cchia,shift_core_features_inference,id_worker_id,integer
dbt-cchia,shift_core_features_inference,id_business_id,integer
dbt-cchia,shift_core_features_inference,id_company_id,integer
dbt-cchia,shift_core_features_inference,id_position_id,integer
dbt-cchia,shift_core_features_inference,id_regionmapping_id,integer
dbt-cchia,shift_core_features_inference,ts_ds,date
dbt-cchia,shift_core_features_inference,ts_shift_created_at,timestamp without time zone
dbt-cchia,shift_core_features_inference,ts_shift_starts_at,timestamp without time zone
dbt-cchia,shift_core_features_inference,ts_shift_ends_at,timestamp without time zone
dbt-cchia,shift_core_features_inference,ts_shift_group_created_at,timestamp without time zone
dbt-cchia,shift_core_features_inference,b_w2_employees_only,smallint
dbt-cchia,shift_core_features_inference,b_is_filled,integer
dbt-cchia,shift_core_features_inference,b_worker_no_show,integer
dbt-cchia,shift_core_features_inference,rv_float_rating_by_worker,integer
dbt-cchia,shift_core_features_inference,rv_float_rating_by_business,integer
dbt-cchia,shift_core_features_inference,b_has_rating_by_worker,integer
dbt-cchia,shift_core_features_inference,b_has_rating_by_business,integer
dbt-cchia,shift_core_features_inference,rv_float_business_rate_usd,numeric
dbt-cchia,shift_core_features_inference,rv_float_applicant_rate_usd,numeric
dbt-cchia,shift_core_features_inference,rv_int_created_to_start_hours,bigint
dbt-cchia,shift_core_features_inference,rv_int_group_created_to_start_hours,bigint
dbt-cchia,shift_core_features_inference,rv_int_shift_duration_hours,bigint
dbt-cchia,shift_core_features_inference,rv_int_day_of_week,integer
dbt-cchia,shift_core_features_inference,rv_int_hour_of_day,integer
dbt-cchia,shift_core_features_inference,b_is_weekend,integer
dbt-cchia,shift_core_features_inference,b_is_daytime,integer
dbt-cchia,shift_core_features_inference,rv_int_user_shift_sequence,bigint
dbt-cchia,shift_core_features_inference,rv_int_user_business_shift_sequence,bigint
dbt-cchia,shift_core_features_inference,rv_int_user_position_shift_sequence,bigint
dbt-cchia,shift_core_features_inference,rv_int_hours_since_previous_shift,bigint
dbt-cchia,shift_core_features_inference,rv_int_hours_to_next_shift,bigint
dbt-cchia,shift_core_features_inference,b_is_bad_quality_outcome,integer
dbt-cchia,shift_core_features_inference,mc_str_shift_style,character varying
dbt-cchia,shift_core_features_inference,b_b_is_partial,integer
